Utilization Type,State,Labeler Code,Product Code,Package Size,Year,Quarter,Product Name,Suppression Used,Units Reimbursed,Number of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non Medicaid Amount Reimbursed,Quarter Begin,Quarter Begin Date,Latitude,Longitude,Location,NDC
FFSU,KY,00472,0825,16,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,38.5111,-96.8005,POINT (-96.8005 38.5111),00472082516
FFSU,IN,00173,0695,04,2019,3,ADVAIR DIS,true,,,,,,7/1,07/01/2019,40.3363,-89.0022,POINT (-89.0022 40.3363),00173069504
FFSU,CO,69238,1345,01,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,36.17,-119.7462,POINT (-119.7462 36.17),69238134501
MCOU,MS,00591,2510,30,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,38.4623,-92.302,POINT (-92.302 38.4623),00591251030
FFSU,XX,00093,6815,45,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,,,,00093681545
MCOU,VA,17478,0173,24,2019,3,XOPENEX,true,,,,,,7/1,07/01/2019,35.7449,-86.7489,POINT (-86.7489 35.7449),17478017324
FFSU,MA,60687,0395,83,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,31.1801,-91.8749,POINT (-91.8749 31.1801),60687039583
MCOU,UT,68682,0309,30,2019,3,Budesonide,true,,,,,,7/1,07/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),68682030930
FFSU,AR,00168,0271,15,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,34.9513,-92.3809,POINT (-92.3809 34.9513),00168027115
FFSU,MI,68682,0309,30,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,44.6074,-69.3977,POINT (-69.3977 44.6074),68682030930
FFSU,MT,45802,0119,37,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,14.8058,145.5505,POINT (145.5505 14.8058),45802011937
FFSU,MS,00173,0720,20,2019,3,FLOVENT HF,true,,,,,,7/1,07/01/2019,38.4623,-92.302,POINT (-92.302 38.4623),00173072020
FFSU,OR,51862,0582,01,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),51862058201
FFSU,ND,00378,6992,98,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,46.9048,-110.3261,POINT (-110.3261 46.9048),00378699298
FFSU,NJ,00378,8270,93,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),00378827093
FFSU,WA,00173,0695,00,2019,3,ADVAIR DIS,true,,,,,,7/1,07/01/2019,40.1135,-111.8535,POINT (-111.8535 40.1135),00173069500
FFSU,MO,00378,0255,01,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,45.7326,-93.9196,POINT (-93.9196 45.7326),00378025501
FFSU,OH,00173,0716,22,2019,3,ADVAIR HFA,true,,,,,,7/1,07/01/2019,38.4199,-117.1219,POINT (-117.1219 38.4199),00173071622
MCOU,MD,00093,6815,19,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),00093681519
MCOU,WI,00173,0720,20,2019,3,FLOVENT HF,true,,,,,,7/1,07/01/2019,37.768,-78.2057,POINT (-78.2057 37.768),00173072020
MCOU,NJ,00093,6815,55,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),00093681555
MCOU,FL,00378,7155,01,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,39.3498,-75.5148,POINT (-75.5148 39.3498),00378715501
MCOU,WI,00597,0087,17,2019,3,ATROVENT H,true,,,,,,7/1,07/01/2019,37.768,-78.2057,POINT (-78.2057 37.768),00597008717
FFSU,NJ,00713,0726,37,2019,3,Mometasone,true,,,,,,7/1,07/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),00713072637
MCOU,FL,00487,9601,01,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,39.3498,-75.5148,POINT (-75.5148 39.3498),00487960101
MCOU,SC,00713,0701,85,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,40.5773,-77.264,POINT (-77.264 40.5773),00713070185
FFSU,WI,00173,0716,22,2019,3,ADVAIR HFA,true,,,,,,7/1,07/01/2019,37.768,-78.2057,POINT (-78.2057 37.768),00173071622
MCOU,XX,60505,0839,02,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,,,,60505083902
MCOU,OR,59310,0204,12,2019,3,QVAR INHAL,true,,,,,,7/1,07/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),59310020412
MCOU,KS,65162,0891,29,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,39.8647,-86.2604,POINT (-86.2604 39.8647),65162089129
FFSU,XX,51079,0020,03,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,,,,51079002003
FFSU,IN,00173,0682,20,2019,3,VENTOLIN H,true,,,,,,7/1,07/01/2019,40.3363,-89.0022,POINT (-89.0022 40.3363),00173068220
MCOU,OR,00487,9601,30,2019,3,Budesonide,true,,,,,,7/1,07/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),00487960130
MCOU,HI,00173,0600,02,2019,3,FLOVENT 50,true,,,,,,7/1,07/01/2019,32.9866,-83.6487,POINT (-83.6487 32.9866),00173060002
FFSU,NV,50383,0740,16,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,40.314,-74.5089,POINT (-74.5089 40.314),50383074016
MCOU,AR,00115,1689,74,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,34.9513,-92.3809,POINT (-92.3809 34.9513),00115168974
FFSU,NC,67405,0300,15,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,32.7673,-89.6812,POINT (-89.6812 32.7673),67405030015
FFSU,IN,59310,0202,12,2019,3,QVAR INHAL,true,,,,,,7/1,07/01/2019,40.3363,-89.0022,POINT (-89.0022 40.3363),59310020212
MCOU,AR,00186,0372,28,2019,3,SYMBICORT,true,,,,,,7/1,07/01/2019,34.9513,-92.3809,POINT (-92.3809 34.9513),00186037228
MCOU,OR,00093,7445,01,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),00093744501
MCOU,RI,00173,0682,24,2019,3,VENTOLIN H,true,,,,,,7/1,07/01/2019,44.5672,-122.1269,POINT (-122.1269 44.5672),00173068224
MCOU,IA,50383,0741,20,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,21.1098,-157.5311,POINT (-157.5311 21.1098),50383074120
MCOU,UT,00378,8270,91,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),00378827091
FFSU,WI,00781,7516,14,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,37.768,-78.2057,POINT (-78.2057 37.768),00781751614
MCOU,AR,45802,0118,59,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,34.9513,-92.3809,POINT (-92.3809 34.9513),45802011859
MCOU,VA,00378,8270,91,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,35.7449,-86.7489,POINT (-86.7489 35.7449),00378827091
FFSU,SD,00173,0715,22,2019,3,ADVAIR HFA,true,,,,,,7/1,07/01/2019,18.2766,-66.335,POINT (-66.335 18.2766),00173071522
FFSU,GA,60505,6129,02,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),60505612902
MCOU,GA,00168,0271,46,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),00168027146
MCOU,NY,51079,0657,20,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,34.8375,-106.2371,POINT (-106.2371 34.8375),51079065720
FFSU,NJ,00173,0715,20,2019,3,ADVAIR HFA,true,,,,,,7/1,07/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),00173071520
MCOU,ND,00173,0695,00,2019,3,ADVAIR 100,true,,,,,,7/1,07/01/2019,46.9048,-110.3261,POINT (-110.3261 46.9048),00173069500
FFSU,OR,69097,0318,87,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),69097031887
MCOU,UT,50383,0740,16,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),50383074016
FFSU,AL,00168,0271,15,2019,3,Mometasone,true,,,,,,7/1,07/01/2019,32.799,-86.8073,POINT (-86.8073 32.799),00168027115
MCOU,SC,00487,9501,01,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,40.5773,-77.264,POINT (-77.264 40.5773),00487950101
MCOU,FL,00115,1470,46,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,39.3498,-75.5148,POINT (-75.5148 39.3498),00115147046
FFSU,ME,17478,0172,24,2019,3,XOPENEX,true,,,,,,7/1,07/01/2019,39.0724,-76.7902,POINT (-76.7902 39.0724),17478017224
FFSU,OH,00713,0635,37,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,38.4199,-117.1219,POINT (-117.1219 38.4199),00713063537
FFSU,OR,00713,0634,15,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),00713063415
FFSU,XX,00378,0255,05,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,,,,00378025505
MCOU,DE,00173,0600,02,2019,3,FLOVENT DI,true,,,,,,7/1,07/01/2019,38.8964,-77.0262,POINT (-77.0262 38.8964),00173060002
MCOU,GA,68682,0309,30,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),68682030930
FFSU,SC,00378,8270,93,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,40.5773,-77.264,POINT (-77.264 40.5773),00378827093
FFSU,KS,00093,6815,73,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,39.8647,-86.2604,POINT (-86.2604 39.8647),00093681573
FFSU,VA,68180,0984,30,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,35.7449,-86.7489,POINT (-86.7489 35.7449),68180098430
FFSU,OK,00173,0716,22,2019,3,ADVAIR HFA,true,,,,,,7/1,07/01/2019,42.1497,-74.9384,POINT (-74.9384 42.1497),00173071622
MCOU,WV,00378,6992,52,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,18.0001,-64.8199,POINT (-64.8199 18.0001),00378699252
FFSU,WV,59310,0202,12,2019,3,QVAR 40 MC,true,,,,,,7/1,07/01/2019,18.0001,-64.8199,POINT (-64.8199 18.0001),59310020212
MCOU,MD,00173,0716,22,2019,3,ADVAIR HFA,true,,,,,,7/1,07/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),00173071622
MCOU,OR,00713,0726,15,2019,3,Mometasone,true,,,,,,7/1,07/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),00713072615
FFSU,FL,00574,9855,10,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,39.3498,-75.5148,POINT (-75.5148 39.3498),00574985510
MCOU,TX,17478,0171,01,2019,3,XOPENEX CO,true,,,,,,7/1,07/01/2019,33.8191,-80.9066,POINT (-80.9066 33.8191),17478017101
FFSU,GA,00713,0701,53,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),00713070153
MCOU,ND,00378,8270,52,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,46.9048,-110.3261,POINT (-110.3261 46.9048),00378827052
FFSU,SC,00173,0601,02,2019,3,FLOVENT DI,true,,,,,,7/1,07/01/2019,40.5773,-77.264,POINT (-77.264 40.5773),00173060102
FFSU,MN,00378,8270,91,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,43.3504,-84.5603,POINT (-84.5603 43.3504),00378827091
MCOU,NJ,00093,6816,55,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),00093681655
MCOU,HI,00378,8270,93,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,32.9866,-83.6487,POINT (-83.6487 32.9866),00378827093
MCOU,NE,00781,6355,87,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,35.6411,-79.8431,POINT (-79.8431 35.6411),00781635587
FFSU,DC,00173,0682,20,2019,3,VENTOLIN H,true,,,,,,7/1,07/01/2019,41.5834,-72.7622,POINT (-72.7622 41.5834),00173068220
MCOU,XX,00378,0255,05,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,,,,00378025505
MCOU,WA,76204,0200,01,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,40.1135,-111.8535,POINT (-111.8535 40.1135),76204020001
MCOU,OR,00115,1687,74,2019,3,Budesonide,true,,,,,,7/1,07/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),00115168774
MCOU,ND,65162,0891,29,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,46.9048,-110.3261,POINT (-110.3261 46.9048),65162089129
FFSU,VA,00781,7516,87,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,35.7449,-86.7489,POINT (-86.7489 35.7449),00781751687
FFSU,MD,00781,6355,87,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),00781635587
MCOU,GA,00378,0255,01,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),00378025501
FFSU,FL,00713,0701,85,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,39.3498,-75.5148,POINT (-75.5148 39.3498),00713070185
MCOU,KY,59310,0204,12,2019,3,QVAR,true,,,,,,7/1,07/01/2019,38.5111,-96.8005,POINT (-96.8005 38.5111),59310020412
FFSU,AK,00591,3797,83,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,61.385,-152.2683,POINT (-152.2683 61.385),00591379783
FFSU,OH,00713,0726,15,2019,3,Mometasone,true,,,,,,7/1,07/01/2019,38.4199,-117.1219,POINT (-117.1219 38.4199),00713072615
FFSU,WV,00254,1007,52,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,18.0001,-64.8199,POINT (-64.8199 18.0001),00254100752
MCOU,IA,00093,6815,45,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,21.1098,-157.5311,POINT (-157.5311 21.1098),00093681545
FFSU,VT,00487,0301,01,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,31.106,-97.6475,POINT (-97.6475 31.106),00487030101
MCOU,NH,69238,1344,01,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,47.5362,-99.793,POINT (-99.793 47.5362),69238134401
MCOU,UT,68382,0720,01,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),68382072001
FFSU,TN,69543,0291,18,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,41.6772,-71.5101,POINT (-71.5101 41.6772),69543029118
FFSU,MA,68180,0984,30,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,31.1801,-91.8749,POINT (-91.8749 31.1801),68180098430
FFSU,UT,68382,0720,01,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),68382072001
MCOU,MS,00173,0715,22,2019,3,ADVAIR HFA,true,,,,,,7/1,07/01/2019,38.4623,-92.302,POINT (-92.302 38.4623),00173071522
FFSU,VT,00713,0634,37,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,31.106,-97.6475,POINT (-97.6475 31.106),00713063437
MCOU,RI,00713,0726,15,2019,3,Mometasone,true,,,,,,7/1,07/01/2019,44.5672,-122.1269,POINT (-122.1269 44.5672),00713072615
MCOU,ND,00173,0716,20,2019,3,ADVAIR HFA,true,,,,,,7/1,07/01/2019,46.9048,-110.3261,POINT (-110.3261 46.9048),00173071620
MCOU,NV,76204,0200,01,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,40.314,-74.5089,POINT (-74.5089 40.314),76204020001
FFSU,CA,00781,7516,14,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,33.7712,-111.3877,POINT (-111.3877 33.7712),00781751614
FFSU,NC,00173,0695,04,2019,3,ADVAIR DIS,true,,,,,,7/1,07/01/2019,32.7673,-89.6812,POINT (-89.6812 32.7673),00173069504
MCOU,MS,69097,0321,87,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,38.4623,-92.302,POINT (-92.302 38.4623),69097032187
FFSU,PA,00173,0600,02,2019,3,FLOVENT DI,true,,,,,,7/1,07/01/2019,35.5376,-96.9247,POINT (-96.9247 35.5376),00173060002
FFSU,ND,60505,0830,01,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,46.9048,-110.3261,POINT (-110.3261 46.9048),60505083001
FFSU,CA,69543,0291,10,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,33.7712,-111.3877,POINT (-111.3877 33.7712),69543029110
FFSU,OK,16714,0829,01,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,42.1497,-74.9384,POINT (-74.9384 42.1497),16714082901
FFSU,VT,00781,6355,87,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,31.106,-97.6475,POINT (-97.6475 31.106),00781635587
FFSU,RI,00186,0372,20,2019,3,Symbicort,true,,,,,,7/1,07/01/2019,44.5672,-122.1269,POINT (-122.1269 44.5672),00186037220
FFSU,WV,00781,7515,87,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,18.0001,-64.8199,POINT (-64.8199 18.0001),00781751587
FFSU,VA,68462,0192,17,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,35.7449,-86.7489,POINT (-86.7489 35.7449),68462019217
FFSU,NV,00591,2510,30,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,40.314,-74.5089,POINT (-74.5089 40.314),00591251030
FFSU,LA,17478,0174,24,2019,3,XOPENEX,true,,,,,,7/1,07/01/2019,37.669,-84.6514,POINT (-84.6514 37.669),17478017424
FFSU,IA,00173,0859,10,2019,3,BREO ELLIP,true,,,,,,7/1,07/01/2019,21.1098,-157.5311,POINT (-157.5311 21.1098),00173085910
FFSU,KY,69097,0318,87,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,38.5111,-96.8005,POINT (-96.8005 38.5111),69097031887
MCOU,IL,00378,0572,01,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,44.2394,-114.5103,POINT (-114.5103 44.2394),00378057201
MCOU,LA,60505,6129,02,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,37.669,-84.6514,POINT (-84.6514 37.669),60505612902
FFSU,XX,69543,0291,18,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,,,,69543029118
FFSU,PA,65162,0778,10,2019,3,Budesonide,true,,,,,,7/1,07/01/2019,35.5376,-96.9247,POINT (-96.9247 35.5376),65162077810
FFSU,OR,69097,0319,87,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),69097031987
FFSU,NH,00173,0882,14,2019,3,BREO ELLIP,true,,,,,,7/1,07/01/2019,47.5362,-99.793,POINT (-99.793 47.5362),00173088214
MCOU,MD,00713,0701,85,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),00713070185
MCOU,CA,53489,0176,05,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,33.7712,-111.3877,POINT (-111.3877 33.7712),53489017605
MCOU,MI,00487,9601,01,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,44.6074,-69.3977,POINT (-69.3977 44.6074),00487960101
MCOU,CA,00173,0682,21,2019,3,VENTOLIN H,true,,,,,,7/1,07/01/2019,33.7712,-111.3877,POINT (-111.3877 33.7712),00173068221
FFSU,ID,50383,0740,16,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,42.0046,-93.214,POINT (-93.214 42.0046),50383074016
FFSU,NC,00781,7517,87,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,32.7673,-89.6812,POINT (-89.6812 32.7673),00781751787
MCOU,NE,00781,7515,87,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,35.6411,-79.8431,POINT (-79.8431 35.6411),00781751587
MCOU,NY,63402,0513,24,2019,3,XOPENEX,true,,,,,,7/1,07/01/2019,34.8375,-106.2371,POINT (-106.2371 34.8375),63402051324
MCOU,NH,60505,6129,02,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,47.5362,-99.793,POINT (-99.793 47.5362),60505612902
FFSU,SC,00713,0726,37,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,40.5773,-77.264,POINT (-77.264 40.5773),00713072637
FFSU,ME,00713,0726,37,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,39.0724,-76.7902,POINT (-76.7902 39.0724),00713072637
FFSU,MN,59310,0580,20,2019,3,PROAIR RES,true,,,,,,7/1,07/01/2019,43.3504,-84.5603,POINT (-84.5603 43.3504),59310058020
MCOU,TX,00781,7515,87,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,33.8191,-80.9066,POINT (-80.9066 33.8191),00781751587
FFSU,VA,00173,0600,02,2019,3,FLOVENT DI,true,,,,,,7/1,07/01/2019,35.7449,-86.7489,POINT (-86.7489 35.7449),00173060002
MCOU,WI,00186,0372,20,2019,3,Symbicort,true,,,,,,7/1,07/01/2019,37.768,-78.2057,POINT (-78.2057 37.768),00186037220
FFSU,CA,00173,0715,22,2019,3,ADVAIR HFA,true,,,,,,7/1,07/01/2019,33.7712,-111.3877,POINT (-111.3877 33.7712),00173071522
MCOU,HI,00186,0370,28,2019,3,SYMBICORT,true,,,,,,7/1,07/01/2019,32.9866,-83.6487,POINT (-83.6487 32.9866),00186037028
MCOU,DC,00173,0859,14,2019,3,BREO ELLIP,true,,,,,,7/1,07/01/2019,41.5834,-72.7622,POINT (-72.7622 41.5834),00173085914
FFSU,SC,00591,2510,30,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,40.5773,-77.264,POINT (-77.264 40.5773),00591251030
FFSU,DC,69097,0321,87,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,41.5834,-72.7622,POINT (-72.7622 41.5834),69097032187
FFSU,GA,00168,0271,46,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),00168027146
MCOU,DC,00713,0727,37,2019,3,Mometasone,true,,,,,,7/1,07/01/2019,41.5834,-72.7622,POINT (-72.7622 41.5834),00713072737
MCOU,KY,00173,0696,04,2019,3,ADVAIR DIS,true,,,,,,7/1,07/01/2019,38.5111,-96.8005,POINT (-96.8005 38.5111),00173069604
FFSU,TN,59310,0580,20,2019,3,PROAIR RES,true,,,,,,7/1,07/01/2019,41.6772,-71.5101,POINT (-71.5101 41.6772),59310058020
FFSU,LA,00487,9901,30,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,37.669,-84.6514,POINT (-84.6514 37.669),00487990130
FFSU,NH,00186,0370,28,2019,3,SYMBICORT,true,,,,,,7/1,07/01/2019,47.5362,-99.793,POINT (-99.793 47.5362),00186037028
FFSU,TX,00173,0859,10,2019,3,BREO ELLIP,true,,,,,,7/1,07/01/2019,33.8191,-80.9066,POINT (-80.9066 33.8191),00173085910
MCOU,XX,76282,0641,38,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,,,,76282064138
FFSU,TN,00378,8270,91,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,41.6772,-71.5101,POINT (-71.5101 41.6772),00378827091
MCOU,ND,00173,0715,20,2019,3,ADVAIR HFA,true,,,,,,7/1,07/01/2019,46.9048,-110.3261,POINT (-110.3261 46.9048),00173071520
MCOU,WA,17478,0174,24,2019,3,Xopenex 1.,true,,,,,,7/1,07/01/2019,40.1135,-111.8535,POINT (-111.8535 40.1135),17478017424
MCOU,GA,00591,3767,30,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),00591376730
FFSU,ID,00713,0635,37,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,42.0046,-93.214,POINT (-93.214 42.0046),00713063537
MCOU,MD,00173,0697,04,2019,3,ADVAIR 500,true,,,,,,7/1,07/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),00173069704
FFSU,NJ,00487,9701,30,2019,3,Budesonide,true,,,,,,7/1,07/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),00487970130
FFSU,VT,00591,3797,83,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,31.106,-97.6475,POINT (-97.6475 31.106),00591379783
FFSU,NH,00115,1687,74,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,47.5362,-99.793,POINT (-99.793 47.5362),00115168774
FFSU,SC,63402,0510,01,2019,3,XOPENEX HF,true,,,,,,7/1,07/01/2019,40.5773,-77.264,POINT (-77.264 40.5773),63402051001
MCOU,KS,00093,6816,55,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,39.8647,-86.2604,POINT (-86.2604 39.8647),00093681655
FFSU,MN,00713,0726,37,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,43.3504,-84.5603,POINT (-84.5603 43.3504),00713072637
MCOU,UT,45802,0118,59,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),45802011859
FFSU,ND,68462,0192,55,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,46.9048,-110.3261,POINT (-110.3261 46.9048),68462019255
MCOU,AR,00591,3797,30,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,34.9513,-92.3809,POINT (-92.3809 34.9513),00591379730
FFSU,SD,17478,0171,30,2019,3,Xopenex 1.,true,,,,,,7/1,07/01/2019,18.2766,-66.335,POINT (-66.335 18.2766),17478017130
FFSU,GA,00713,0635,15,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),00713063515
FFSU,CT,17478,0173,24,2019,3,Xopenex,true,,,,,,7/1,07/01/2019,39.0646,-105.3272,POINT (-105.3272 39.0646),17478017324
FFSU,OH,00378,8270,55,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,38.4199,-117.1219,POINT (-117.1219 38.4199),00378827055
MCOU,DE,00186,0372,28,2019,3,Symbicort,true,,,,,,7/1,07/01/2019,38.8964,-77.0262,POINT (-77.0262 38.8964),00186037228
FFSU,WV,64980,0255,01,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,18.0001,-64.8199,POINT (-64.8199 18.0001),64980025501
FFSU,KS,00781,7517,87,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,39.8647,-86.2604,POINT (-86.2604 39.8647),00781751787
FFSU,UT,00713,0634,15,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),00713063415
FFSU,NM,00378,8270,52,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,43.4108,-71.5653,POINT (-71.5653 43.4108),00378827052
FFSU,AR,60687,0395,83,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,34.9513,-92.3809,POINT (-92.3809 34.9513),60687039583
