Utilization Type,State,Labeler Code,Product Code,Package Size,Year,Quarter,Product Name,Suppression Used,Units Reimbursed,Number of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non Medicaid Amount Reimbursed,Quarter Begin,Quarter Begin Date,Latitude,Longitude,Location,NDC
FFSU,KS,69543,0290,10,2019,3,Albuterol,true,,,,,,7/1,07/01/2019,39.8647,-86.2604,POINT (-86.2604 39.8647),69543029010
MCOU,UT,00591,3797,30,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),00591379730
FFSU,WY,00713,0726,37,2019,3,Mometasone,true,,,,,,7/1,07/01/2019,44.0407,-72.7093,POINT (-72.7093 44.0407),00713072637
MCOU,GA,51862,0582,01,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),51862058201
FFSU,WA,00781,7515,87,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,40.1135,-111.8535,POINT (-111.8535 40.1135),00781751587
FFSU,KY,00472,0825,16,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,38.5111,-96.8005,POINT (-96.8005 38.5111),00472082516
FFSU,IN,00173,0695,04,2019,3,ADVAIR DIS,true,,,,,,7/1,07/01/2019,40.3363,-89.0022,POINT (-89.0022 40.3363),00173069504
FFSU,CO,69238,1345,01,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,36.17,-119.7462,POINT (-119.7462 36.17),69238134501
FFSU,IA,00173,0882,10,2019,2,BREO ELLIP,true,,,,,,4/1,04/01/2019,21.1098,-157.5311,POINT (-157.5311 21.1098),00173088210
MCOU,NJ,00093,7445,01,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),00093744501
MCOU,MS,00591,2510,30,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,38.4623,-92.302,POINT (-92.302 38.4623),00591251030
MCOU,CO,00487,9904,25,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,36.17,-119.7462,POINT (-119.7462 36.17),00487990425
FFSU,ND,00713,0634,37,2019,2,MOMETASONE,true,,,,,,4/1,04/01/2019,46.9048,-110.3261,POINT (-110.3261 46.9048),00713063437
FFSU,XX,00093,6815,45,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,,,,00093681545
MCOU,VA,17478,0173,24,2019,3,XOPENEX,true,,,,,,7/1,07/01/2019,35.7449,-86.7489,POINT (-86.7489 35.7449),17478017324
FFSU,MA,60687,0395,83,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,31.1801,-91.8749,POINT (-91.8749 31.1801),60687039583
MCOU,IL,00591,3467,53,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,44.2394,-114.5103,POINT (-114.5103 44.2394),00591346753
MCOU,DC,00781,7516,87,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,41.5834,-72.7622,POINT (-72.7622 41.5834),00781751687
MCOU,UT,68682,0309,30,2019,3,Budesonide,true,,,,,,7/1,07/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),68682030930
FFSU,AR,00168,0271,15,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,34.9513,-92.3809,POINT (-92.3809 34.9513),00168027115
FFSU,MI,69097,0318,87,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,44.6074,-69.3977,POINT (-69.3977 44.6074),69097031887
FFSU,WV,45802,0119,42,2019,2,MOMETASONE,true,,,,,,4/1,04/01/2019,18.0001,-64.8199,POINT (-64.8199 18.0001),45802011942
FFSU,OR,00591,3797,83,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),00591379783
FFSU,MI,68682,0309,30,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,44.6074,-69.3977,POINT (-69.3977 44.6074),68682030930
FFSU,DE,00713,0726,15,2019,1,Mometasone,true,,,,,,1/1,01/01/2019,38.8964,-77.0262,POINT (-77.0262 38.8964),00713072615
FFSU,MT,45802,0119,37,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,14.8058,145.5505,POINT (145.5505 14.8058),45802011937
FFSU,NH,00173,0715,20,2019,1,ADVAIR HFA,true,,,,,,1/1,01/01/2019,47.5362,-99.793,POINT (-99.793 47.5362),00173071520
MCOU,AR,59310,0304,80,2019,2,QVAR REDIH,true,,,,,,4/1,04/01/2019,34.9513,-92.3809,POINT (-92.3809 34.9513),59310030480
MCOU,MN,69097,0318,86,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,43.3504,-84.5603,POINT (-84.5603 43.3504),69097031886
FFSU,MS,00173,0720,20,2019,3,FLOVENT HF,true,,,,,,7/1,07/01/2019,38.4623,-92.302,POINT (-92.302 38.4623),00173072020
FFSU,OR,51862,0582,01,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),51862058201
FFSU,MT,00093,6815,73,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,14.8058,145.5505,POINT (145.5505 14.8058),00093681573
FFSU,AK,68462,0192,17,2019,2,MOMETASONE,true,,,,,,4/1,04/01/2019,61.385,-152.2683,POINT (-152.2683 61.385),68462019217
FFSU,SC,00173,0859,10,2019,2,BREO ELLIP,true,,,,,,4/1,04/01/2019,40.5773,-77.264,POINT (-77.264 40.5773),00173085910
FFSU,MT,00378,7155,01,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,14.8058,145.5505,POINT (145.5505 14.8058),00378715501
MCOU,NY,46122,0389,76,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,34.8375,-106.2371,POINT (-106.2371 34.8375),46122038976
FFSU,ND,00378,6992,98,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,46.9048,-110.3261,POINT (-110.3261 46.9048),00378699298
FFSU,MO,00115,1470,46,2019,1,MOMETASONE,true,,,,,,1/1,01/01/2019,45.7326,-93.9196,POINT (-93.9196 45.7326),00115147046
FFSU,NJ,00378,8270,93,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),00378827093
FFSU,MT,00173,0697,04,2019,1,ADVAIR 500,true,,,,,,1/1,01/01/2019,14.8058,145.5505,POINT (145.5505 14.8058),00173069704
MCOU,NM,00173,0602,00,2019,1,FLOVENT 10,true,,,,,,1/1,01/01/2019,43.4108,-71.5653,POINT (-71.5653 43.4108),00173060200
FFSU,WA,00173,0695,00,2019,3,ADVAIR DIS,true,,,,,,7/1,07/01/2019,40.1135,-111.8535,POINT (-111.8535 40.1135),00173069500
MCOU,DC,00487,9904,25,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,41.5834,-72.7622,POINT (-72.7622 41.5834),00487990425
FFSU,NH,00186,0370,20,2019,1,SYMBICORT,true,,,,,,1/1,01/01/2019,47.5362,-99.793,POINT (-99.793 47.5362),00186037020
FFSU,MO,00378,0255,01,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,45.7326,-93.9196,POINT (-93.9196 45.7326),00378025501
FFSU,IL,00713,0634,37,2019,2,MOMETASONE,true,,,,,,4/1,04/01/2019,44.2394,-114.5103,POINT (-114.5103 44.2394),00713063437
FFSU,AL,64980,0442,01,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,32.799,-86.8073,POINT (-86.8073 32.799),64980044201
FFSU,OH,00173,0716,22,2019,3,ADVAIR HFA,true,,,,,,7/1,07/01/2019,38.4199,-117.1219,POINT (-117.1219 38.4199),00173071622
MCOU,MD,00093,6815,19,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),00093681519
MCOU,WI,00173,0720,20,2019,3,FLOVENT HF,true,,,,,,7/1,07/01/2019,37.768,-78.2057,POINT (-78.2057 37.768),00173072020
MCOU,KS,00591,2510,30,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,39.8647,-86.2604,POINT (-86.2604 39.8647),00591251030
MCOU,IN,00173,0695,00,2019,2,ADVAIR DIS,true,,,,,,4/1,04/01/2019,40.3363,-89.0022,POINT (-89.0022 40.3363),00173069500
MCOU,NJ,00093,6815,55,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),00093681555
MCOU,FL,00378,7155,01,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,39.3498,-75.5148,POINT (-75.5148 39.3498),00378715501
MCOU,MN,00591,3767,30,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,43.3504,-84.5603,POINT (-84.5603 43.3504),00591376730
FFSU,MI,00378,8270,91,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,44.6074,-69.3977,POINT (-69.3977 44.6074),00378827091
FFSU,NJ,00781,6355,87,2019,2,MOMETASONE,true,,,,,,4/1,04/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),00781635587
MCOU,IA,59310,0204,12,2019,1,QVAR INHAL,true,,,,,,1/1,01/01/2019,21.1098,-157.5311,POINT (-157.5311 21.1098),59310020412
FFSU,SD,00173,0696,04,2019,1,ADVAIR DIS,true,,,,,,1/1,01/01/2019,18.2766,-66.335,POINT (-66.335 18.2766),00173069604
FFSU,UT,17478,0173,24,2019,1,Xopenex,true,,,,,,1/1,01/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),17478017324
MCOU,NE,17478,0173,24,2019,1,Xopenex,true,,,,,,1/1,01/01/2019,35.6411,-79.8431,POINT (-79.8431 35.6411),17478017324
MCOU,MS,45802,0118,46,2019,2,MOMETASONE,true,,,,,,4/1,04/01/2019,38.4623,-92.302,POINT (-92.302 38.4623),45802011846
MCOU,WI,00597,0087,17,2019,3,ATROVENT H,true,,,,,,7/1,07/01/2019,37.768,-78.2057,POINT (-78.2057 37.768),00597008717
FFSU,NJ,00713,0726,37,2019,3,Mometasone,true,,,,,,7/1,07/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),00713072637
MCOU,KS,53489,0176,01,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,39.8647,-86.2604,POINT (-86.2604 39.8647),53489017601
MCOU,FL,00487,9601,01,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,39.3498,-75.5148,POINT (-75.5148 39.3498),00487960101
MCOU,SC,00713,0701,85,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,40.5773,-77.264,POINT (-77.264 40.5773),00713070185
MCOU,NY,69543,0291,10,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,34.8375,-106.2371,POINT (-106.2371 34.8375),69543029110
MCOU,NJ,69238,1345,01,2019,2,Albuterol,true,,,,,,4/1,04/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),69238134501
FFSU,MD,00713,0701,53,2019,1,MOMETASONE,true,,,,,,1/1,01/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),00713070153
FFSU,ND,59310,0304,80,2019,1,QVAR REDIH,true,,,,,,1/1,01/01/2019,46.9048,-110.3261,POINT (-110.3261 46.9048),59310030480
FFSU,WI,00173,0716,22,2019,3,ADVAIR HFA,true,,,,,,7/1,07/01/2019,37.768,-78.2057,POINT (-78.2057 37.768),00173071622
MCOU,XX,60505,0839,02,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,,,,60505083902
MCOU,FL,69097,0319,86,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,39.3498,-75.5148,POINT (-75.5148 39.3498),69097031986
MCOU,MA,00487,9601,30,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,31.1801,-91.8749,POINT (-91.8749 31.1801),00487960130
MCOU,OR,59310,0204,12,2019,3,QVAR INHAL,true,,,,,,7/1,07/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),59310020412
MCOU,DE,45802,0119,42,2019,1,MOMETASONE,true,,,,,,1/1,01/01/2019,38.8964,-77.0262,POINT (-77.0262 38.8964),45802011942
MCOU,NH,00093,6815,73,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,47.5362,-99.793,POINT (-99.793 47.5362),00093681573
MCOU,KS,65162,0891,29,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,39.8647,-86.2604,POINT (-86.2604 39.8647),65162089129
FFSU,XX,51079,0020,03,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,,,,51079002003
FFSU,IN,00173,0682,20,2019,3,VENTOLIN H,true,,,,,,7/1,07/01/2019,40.3363,-89.0022,POINT (-89.0022 40.3363),00173068220
MCOU,OR,00487,9601,30,2019,3,Budesonide,true,,,,,,7/1,07/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),00487960130
MCOU,HI,00173,0600,02,2019,3,FLOVENT 50,true,,,,,,7/1,07/01/2019,32.9866,-83.6487,POINT (-83.6487 32.9866),00173060002
FFSU,NV,50383,0740,16,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,40.314,-74.5089,POINT (-74.5089 40.314),50383074016
MCOU,AR,00115,1689,74,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,34.9513,-92.3809,POINT (-92.3809 34.9513),00115168974
FFSU,DC,45802,0119,42,2019,1,MOMETASONE,true,,,,,,1/1,01/01/2019,41.5834,-72.7622,POINT (-72.7622 41.5834),45802011942
MCOU,NE,00378,0572,01,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,35.6411,-79.8431,POINT (-79.8431 35.6411),00378057201
MCOU,AZ,00781,7515,87,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,14.2417,-170.7197,POINT (-170.7197 14.2417),00781751587
FFSU,NC,67405,0300,15,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,32.7673,-89.6812,POINT (-89.6812 32.7673),67405030015
FFSU,IN,59310,0202,12,2019,3,QVAR INHAL,true,,,,,,7/1,07/01/2019,40.3363,-89.0022,POINT (-89.0022 40.3363),59310020212
MCOU,AR,00186,0372,28,2019,3,SYMBICORT,true,,,,,,7/1,07/01/2019,34.9513,-92.3809,POINT (-92.3809 34.9513),00186037228
MCOU,OR,00093,7445,01,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),00093744501
MCOU,RI,00173,0682,24,2019,3,VENTOLIN H,true,,,,,,7/1,07/01/2019,44.5672,-122.1269,POINT (-122.1269 44.5672),00173068224
FFSU,RI,00173,0859,10,2019,1,BREO ELLIP,true,,,,,,1/1,01/01/2019,44.5672,-122.1269,POINT (-122.1269 44.5672),00173085910
MCOU,IA,50383,0741,20,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,21.1098,-157.5311,POINT (-157.5311 21.1098),50383074120
FFSU,IA,00173,0717,20,2019,2,ADVAIR HFA,true,,,,,,4/1,04/01/2019,21.1098,-157.5311,POINT (-157.5311 21.1098),00173071720
FFSU,AZ,68462,0192,55,2019,1,MOMETASONE,true,,,,,,1/1,01/01/2019,14.2417,-170.7197,POINT (-170.7197 14.2417),68462019255
MCOU,UT,00378,8270,91,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),00378827091
MCOU,MN,45802,0119,42,2019,1,MOMETASONE,true,,,,,,1/1,01/01/2019,43.3504,-84.5603,POINT (-84.5603 43.3504),45802011942
MCOU,NE,00713,0635,37,2019,1,MOMETASONE,true,,,,,,1/1,01/01/2019,35.6411,-79.8431,POINT (-79.8431 35.6411),00713063537
FFSU,NC,00173,0882,14,2019,1,BREO ELLIP,true,,,,,,1/1,01/01/2019,32.7673,-89.6812,POINT (-89.6812 32.7673),00173088214
FFSU,WI,00781,7516,14,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,37.768,-78.2057,POINT (-78.2057 37.768),00781751614
MCOU,KS,17478,0174,24,2019,1,Xopenex 1.,true,,,,,,1/1,01/01/2019,39.8647,-86.2604,POINT (-86.2604 39.8647),17478017424
MCOU,AR,45802,0118,59,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,34.9513,-92.3809,POINT (-92.3809 34.9513),45802011859
MCOU,VA,00378,8270,91,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,35.7449,-86.7489,POINT (-86.7489 35.7449),00378827091
FFSU,AL,00168,0271,15,2019,2,Mometasone,true,,,,,,4/1,04/01/2019,32.799,-86.8073,POINT (-86.8073 32.799),00168027115
FFSU,SD,00173,0715,22,2019,3,ADVAIR HFA,true,,,,,,7/1,07/01/2019,18.2766,-66.335,POINT (-66.335 18.2766),00173071522
MCOU,MA,45802,0257,42,2019,1,MOMETASONE,true,,,,,,1/1,01/01/2019,31.1801,-91.8749,POINT (-91.8749 31.1801),45802025742
FFSU,GA,60505,6129,02,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),60505612902
FFSU,CT,69543,0291,18,2019,1,Albuterol,true,,,,,,1/1,01/01/2019,39.0646,-105.3272,POINT (-105.3272 39.0646),69543029118
MCOU,VA,17478,0173,24,2019,2,XOPENEX,true,,,,,,4/1,04/01/2019,35.7449,-86.7489,POINT (-86.7489 35.7449),17478017324
MCOU,AZ,00378,8270,91,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,14.2417,-170.7197,POINT (-170.7197 14.2417),00378827091
MCOU,DC,00781,7515,87,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,41.5834,-72.7622,POINT (-72.7622 41.5834),00781751587
FFSU,AZ,00597,0087,17,2019,2,ATROVENT H,true,,,,,,4/1,04/01/2019,14.2417,-170.7197,POINT (-170.7197 14.2417),00597008717
MCOU,IL,64980,0255,01,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,44.2394,-114.5103,POINT (-114.5103 44.2394),64980025501
MCOU,GA,00168,0271,46,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),00168027146
MCOU,ND,59310,0580,20,2019,2,PROAIR RES,true,,,,,,4/1,04/01/2019,46.9048,-110.3261,POINT (-110.3261 46.9048),59310058020
MCOU,NY,51079,0657,20,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,34.8375,-106.2371,POINT (-106.2371 34.8375),51079065720
MCOU,MD,00487,9701,30,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),00487970130
FFSU,MD,00713,0635,37,2019,1,MOMETASONE,true,,,,,,1/1,01/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),00713063537
FFSU,NJ,00173,0715,20,2019,3,ADVAIR HFA,true,,,,,,7/1,07/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),00173071520
MCOU,ND,00173,0695,00,2019,3,ADVAIR 100,true,,,,,,7/1,07/01/2019,46.9048,-110.3261,POINT (-110.3261 46.9048),00173069500
FFSU,AK,63402,0510,01,2019,2,XOPENEX HF,true,,,,,,4/1,04/01/2019,61.385,-152.2683,POINT (-152.2683 61.385),63402051001
MCOU,DC,00487,0301,01,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,41.5834,-72.7622,POINT (-72.7622 41.5834),00487030101
FFSU,VA,69097,0318,87,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,35.7449,-86.7489,POINT (-86.7489 35.7449),69097031887
FFSU,MA,00378,0255,01,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,31.1801,-91.8749,POINT (-91.8749 31.1801),00378025501
MCOU,HI,00186,0370,28,2019,2,SYMBICORT,true,,,,,,4/1,04/01/2019,32.9866,-83.6487,POINT (-83.6487 32.9866),00186037028
FFSU,OR,69097,0318,87,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),69097031887
MCOU,UT,50383,0740,16,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),50383074016
FFSU,RI,68462,0192,17,2019,2,MOMETASONE,true,,,,,,4/1,04/01/2019,44.5672,-122.1269,POINT (-122.1269 44.5672),68462019217
FFSU,VA,00781,6355,87,2019,2,MOMETASONE,true,,,,,,4/1,04/01/2019,35.7449,-86.7489,POINT (-86.7489 35.7449),00781635587
FFSU,AZ,60505,0830,01,2019,1,MOMETASONE,true,,,,,,1/1,01/01/2019,14.2417,-170.7197,POINT (-170.7197 14.2417),60505083001
MCOU,NE,00186,0372,28,2019,1,Symbicort,true,,,,,,1/1,01/01/2019,35.6411,-79.8431,POINT (-79.8431 35.6411),00186037228
FFSU,AL,00168,0271,15,2019,3,Mometasone,true,,,,,,7/1,07/01/2019,32.799,-86.8073,POINT (-86.8073 32.799),00168027115
MCOU,SC,00487,9501,01,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,40.5773,-77.264,POINT (-77.264 40.5773),00487950101
FFSU,MA,64980,0442,01,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,31.1801,-91.8749,POINT (-91.8749 31.1801),64980044201
MCOU,FL,00115,1470,46,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,39.3498,-75.5148,POINT (-75.5148 39.3498),00115147046
FFSU,ME,17478,0172,24,2019,3,XOPENEX,true,,,,,,7/1,07/01/2019,39.0724,-76.7902,POINT (-76.7902 39.0724),17478017224
FFSU,CA,49884,0501,01,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,33.7712,-111.3877,POINT (-111.3877 33.7712),49884050101
FFSU,OH,00713,0635,37,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,38.4199,-117.1219,POINT (-117.1219 38.4199),00713063537
FFSU,MD,17478,0174,24,2019,2,XOPENEX 1.,true,,,,,,4/1,04/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),17478017424
MCOU,MN,00713,0701,53,2019,1,MOMETASONE,true,,,,,,1/1,01/01/2019,43.3504,-84.5603,POINT (-84.5603 43.3504),00713070153
MCOU,VA,17478,0171,30,2019,1,XOPENEX CO,true,,,,,,1/1,01/01/2019,35.7449,-86.7489,POINT (-86.7489 35.7449),17478017130
MCOU,OH,45802,0257,35,2019,2,MOMETASONE,true,,,,,,4/1,04/01/2019,38.4199,-117.1219,POINT (-117.1219 38.4199),45802025735
FFSU,OR,00713,0634,15,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),00713063415
MCOU,GA,68382,0720,01,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),68382072001
MCOU,DE,45802,0119,37,2019,1,MOMETASONE,true,,,,,,1/1,01/01/2019,38.8964,-77.0262,POINT (-77.0262 38.8964),45802011937
FFSU,AR,00173,0859,10,2019,1,BREO ELLIP,true,,,,,,1/1,01/01/2019,34.9513,-92.3809,POINT (-92.3809 34.9513),00173085910
FFSU,WI,69238,1345,01,2019,2,Albuterol,true,,,,,,4/1,04/01/2019,37.768,-78.2057,POINT (-78.2057 37.768),69238134501
FFSU,DC,00487,0301,01,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,41.5834,-72.7622,POINT (-72.7622 41.5834),00487030101
FFSU,XX,00378,0255,05,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,,,,00378025505
MCOU,DE,00173,0600,02,2019,3,FLOVENT DI,true,,,,,,7/1,07/01/2019,38.8964,-77.0262,POINT (-77.0262 38.8964),00173060002
FFSU,IL,59310,0204,12,2019,2,QVAR INHAL,true,,,,,,4/1,04/01/2019,44.2394,-114.5103,POINT (-114.5103 44.2394),59310020412
MCOU,MI,16714,0829,01,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,44.6074,-69.3977,POINT (-69.3977 44.6074),16714082901
FFSU,AK,00173,0682,21,2019,2,VENTOLIN H,true,,,,,,4/1,04/01/2019,61.385,-152.2683,POINT (-152.2683 61.385),00173068221
MCOU,XX,69097,0319,86,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,,,,69097031986
FFSU,OK,00378,6992,98,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,42.1497,-74.9384,POINT (-74.9384 42.1497),00378699298
FFSU,OR,00115,1689,74,2019,2,Budesonide,true,,,,,,4/1,04/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),00115168974
MCOU,GA,68682,0309,30,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),68682030930
FFSU,SC,00378,8270,93,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,40.5773,-77.264,POINT (-77.264 40.5773),00378827093
FFSU,KS,00093,6815,73,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,39.8647,-86.2604,POINT (-86.2604 39.8647),00093681573
FFSU,MA,64980,0442,01,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,31.1801,-91.8749,POINT (-91.8749 31.1801),64980044201
FFSU,NV,00173,0600,02,2019,2,FLOVENT DI,true,,,,,,4/1,04/01/2019,40.314,-74.5089,POINT (-74.5089 40.314),00173060002
MCOU,MA,16714,0829,01,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,31.1801,-91.8749,POINT (-91.8749 31.1801),16714082901
FFSU,VA,68180,0984,30,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,35.7449,-86.7489,POINT (-86.7489 35.7449),68180098430
FFSU,OK,00173,0716,22,2019,3,ADVAIR HFA,true,,,,,,7/1,07/01/2019,42.1497,-74.9384,POINT (-74.9384 42.1497),00173071622
FFSU,WV,00168,0271,15,2019,1,MOMETASONE,true,,,,,,1/1,01/01/2019,18.0001,-64.8199,POINT (-64.8199 18.0001),00168027115
MCOU,WV,00378,6992,52,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,18.0001,-64.8199,POINT (-64.8199 18.0001),00378699252
FFSU,WV,59310,0202,12,2019,3,QVAR 40 MC,true,,,,,,7/1,07/01/2019,18.0001,-64.8199,POINT (-64.8199 18.0001),59310020212
FFSU,OH,00173,0716,22,2019,2,ADVAIR HFA,true,,,,,,4/1,04/01/2019,38.4199,-117.1219,POINT (-117.1219 38.4199),00173071622
MCOU,WV,00093,6816,73,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,18.0001,-64.8199,POINT (-64.8199 18.0001),00093681673
MCOU,FL,00093,7445,01,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,39.3498,-75.5148,POINT (-75.5148 39.3498),00093744501
MCOU,MD,00173,0716,22,2019,3,ADVAIR HFA,true,,,,,,7/1,07/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),00173071622
FFSU,MN,00173,0697,04,2019,2,ADVAIR DIS,true,,,,,,4/1,04/01/2019,43.3504,-84.5603,POINT (-84.5603 43.3504),00173069704
MCOU,OR,00713,0726,15,2019,3,Mometasone,true,,,,,,7/1,07/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),00713072615
FFSU,FL,00574,9855,10,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,39.3498,-75.5148,POINT (-75.5148 39.3498),00574985510
MCOU,DC,63402,0510,01,2019,2,XOPENEX HF,true,,,,,,4/1,04/01/2019,41.5834,-72.7622,POINT (-72.7622 41.5834),63402051001
MCOU,RI,00173,0682,24,2019,2,VENTOLIN H,true,,,,,,4/1,04/01/2019,44.5672,-122.1269,POINT (-122.1269 44.5672),00173068224
